index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,step,n,deviation,gaze_pos_x,gaze_pos_y
28791,overkill_step,134782,619,208,87174579,no_overkill,0,622,404735,qm,1,20EC,qm_log_game_1,1,overkill_step_8,16,55.93,672.1,223.3
28795,activate_star,139881,1148,665,87179699,-,0,622,409834,qm,1,20EC,qm_log_game_1,14,activation,17,26.28,1151.3,684.4
28796,blast_step_1,140887,1148,665,87180699,failure,-3,619,410840,qm,1,20EC,qm_log_game_1,14,blast_step_1,17,22.38,1146.0,685.8
28797,blast_step_2,141892,1148,665,87181699,success,25,644,411845,qm,1,20EC,qm_log_game_1,14,blast_step_2,17,17.64,1164.5,664.6
28798,blast_step_3,142894,1148,665,87182699,success,35,679,412847,qm,1,20EC,qm_log_game_1,14,blast_step_3,17,35.12,1168.1,687.2
28799,blast_step_4,143894,1148,665,87183699,success,35,714,413847,qm,1,20EC,qm_log_game_1,14,blast_step_4,17,46.31,1192.3,677.6
28800,blast_step_5,144896,1148,665,87184699,failure,-18,696,414849,qm,1,20EC,qm_log_game_1,14,blast_step_5,17,35.76,1181.5,672.7
28801,blast_step_6,145896,1148,665,87185699,success,35,731,415849,qm,1,20EC,qm_log_game_1,14,blast_step_6,17,42.77,1190.7,649.4
28802,blast_step_7,146897,1148,665,87186699,success,50,781,416850,qm,1,20EC,qm_log_game_1,14,blast_step_7,17,29.31,1175.0,668.6
28803,blast_step_8,147899,1148,665,87187699,failure,-42,739,417852,qm,1,20EC,qm_log_game_1,14,blast_step_8,17,45.18,1192.7,678.2
28804,overkill_step,148899,1148,665,87188699,no_overkill,0,739,418852,qm,1,20EC,qm_log_game_1,14,overkill_step_9,17,58.57,1192.7,688.3
28808,activate_star,153211,1085,901,87193019,-,0,739,423164,qm,1,20EC,qm_log_game_1,12,activation,18,30.31,1112.8,907.0
28809,blast_step_1,154214,1085,901,87194019,failure,-3,736,424167,qm,1,20EC,qm_log_game_1,12,blast_step_1,18,26.05,1110.8,898.15
28810,blast_step_2,155218,1085,901,87195019,success,20,756,425171,qm,1,20EC,qm_log_game_1,12,blast_step_2,18,32.98,1112.9,878.9
28811,blast_step_3,156219,1085,901,87196019,success,45,801,426172,qm,1,20EC,qm_log_game_1,12,blast_step_3,18,32.65,1114.2,887.4
28812,blast_step_4,157223,1085,901,87197019,success,45,846,427176,qm,1,20EC,qm_log_game_1,12,blast_step_4,18,35.39,1118.5,891.2
28813,blast_step_5,158225,1085,901,87198019,success,40,886,428178,qm,1,20EC,qm_log_game_1,12,blast_step_5,18,41.62,1124.5,888.9
28814,blast_step_6,159226,1085,901,87199019,failure,-39,847,429179,qm,1,20EC,qm_log_game_1,12,blast_step_6,18,63.73,1145.3,882.2
28815,blast_step_7,160227,1085,901,87200019,failure,-33,814,430180,qm,1,20EC,qm_log_game_1,12,blast_step_7,18,67.12,1151.1,891.3
28816,blast_step_8,161230,1085,901,87201019,failure,-30,784,431183,qm,1,20EC,qm_log_game_1,12,blast_step_8,18,55.91,1140.6,896.9
28817,overkill_step,162230,1085,901,87202019,overkill,-21,763,432183,qm,1,20EC,qm_log_game_1,12,overkill_step_9,18,,,
28818,overkill_step,163231,1085,901,87203019,no_overkill,0,763,433184,qm,1,20EC,qm_log_game_1,12,overkill_step_10,18,17.02,1096.1,890.4
28822,activate_star,171281,1345,545,87211099,-,0,763,441234,qm,1,20EC,qm_log_game_1,19,activation,19,,,
28824,blast_step_2,172283,1345,545,87212099,failure,-21,742,442236,qm,1,20EC,qm_log_game_1,19,blast_step_1,19,36.77,1362.9,575.9
28825,blast_step_3,173286,1345,545,87213099,failure,-12,730,443239,qm,1,20EC,qm_log_game_1,19,blast_step_2,19,31.33,1369.3,563.8
28826,blast_step_4,174289,1345,545,87214099,success,40,770,444242,qm,1,20EC,qm_log_game_1,19,blast_step_3,19,47.45,1389.1,561.9
28827,blast_step_5,175292,1345,545,87215099,success,60,830,445245,qm,1,20EC,qm_log_game_1,19,blast_step_4,19,55.98,1395.2,567.1
28828,blast_step_6,176292,1345,545,87216099,success,50,880,446245,qm,1,20EC,qm_log_game_1,19,blast_step_5,19,54.07,1394.9,566.8
28829,blast_step_7,177293,1345,545,87217099,success,40,920,447246,qm,1,20EC,qm_log_game_1,19,blast_step_6,19,61.13,1397.3,576.5
28830,blast_step_8,178294,1345,545,87218099,failure,-24,896,448247,qm,1,20EC,qm_log_game_1,19,blast_step_7,19,45.59,1389.0,533.5
28831,overkill_step,179295,1345,545,87219099,no_overkill,0,896,449248,qm,1,20EC,qm_log_game_1,19,overkill_step_8,19,43.36,1374.5,576.1
28835,activate_star,184240,578,867,87224059,-,0,896,454193,qm,1,20EC,qm_log_game_1,0,activation,20,28.6,594.1,842.5
28837,blast_step_2,185245,578,867,87225059,failure,-15,881,455198,qm,1,20EC,qm_log_game_1,0,blast_step_1,20,27.27,577.9,841.1
28838,blast_step_3,186246,578,867,87226059,success,10,891,456199,qm,1,20EC,qm_log_game_1,0,blast_step_2,20,40.86,596.7,834.8
28839,blast_step_4,187246,578,867,87227059,failure,-12,879,457199,qm,1,20EC,qm_log_game_1,0,blast_step_3,20,49.43,619.6,840.3
28840,blast_step_5,188250,578,867,87228059,failure,-27,852,458203,qm,1,20EC,qm_log_game_1,0,blast_step_4,20,52.0,625.0,849.1
28841,blast_step_6,189255,578,867,87229059,success,40,892,459208,qm,1,20EC,qm_log_game_1,0,blast_step_5,20,77.1,655.1,866.9
28842,blast_step_7,190256,578,867,87230063,success,40,932,460209,qm,1,20EC,qm_log_game_1,0,blast_step_6,20,77.62,655.3,864.6
28843,blast_step_8,191259,578,867,87231059,success,35,967,461212,qm,1,20EC,qm_log_game_1,0,blast_step_7,20,49.28,564.9,820.75
28844,overkill_step,192264,578,867,87232059,overkill,-21,946,462217,qm,1,20EC,qm_log_game_1,0,overkill_step_8,20,,,
28845,overkill_step,193265,578,867,87233059,no_overkill,0,946,463218,qm,1,20EC,qm_log_game_1,0,overkill_step_9,20,,,
28859,activate_star,15483,792,331,88482638,-,0,0,13587,qm,2,20EC,qm_log_game_2,3,activation,1,39.33,777.2,313.0
28861,blast_step_2,16485,792,331,88483638,success,35,35,14589,qm,2,20EC,qm_log_game_2,3,blast_step_1,1,18.8,790.5,348.4
28862,blast_step_3,17489,792,331,88484638,success,45,80,15593,qm,2,20EC,qm_log_game_2,3,blast_step_2,1,32.0,809.0,356.7
28863,blast_step_4,18489,792,331,88485638,success,65,145,16593,qm,2,20EC,qm_log_game_2,3,blast_step_3,1,28.31,818.8,336.2
28864,blast_step_5,19493,792,331,88486638,success,50,195,17597,qm,2,20EC,qm_log_game_2,3,blast_step_4,1,30.07,818.9,316.2
28865,blast_step_6,20494,792,331,88487638,success,50,245,18598,qm,2,20EC,qm_log_game_2,3,blast_step_5,1,41.91,817.8,301.4
28866,blast_step_7,21498,792,331,88488638,success,35,280,19602,qm,2,20EC,qm_log_game_2,3,blast_step_6,1,46.11,799.3,287.0
28867,blast_step_8,22500,792,331,88489638,success,70,350,20604,qm,2,20EC,qm_log_game_2,3,blast_step_7,1,56.31,818.7,282.0
28868,overkill_step,23500,792,331,88490638,overkill,-33,317,21604,qm,2,20EC,qm_log_game_2,3,overkill_step_8,1,,,
28869,overkill_step,24504,792,331,88491638,overkill,-57,260,22608,qm,2,20EC,qm_log_game_2,3,overkill_step_9,1,22.59,781.9,348.7
28870,overkill_step,25506,792,331,88492638,overkill,-15,245,23610,qm,2,20EC,qm_log_game_2,3,overkill_step_10,1,43.55,788.2,374.0
28871,overkill_step,26507,792,331,88493638,overkill,-24,221,24611,qm,2,20EC,qm_log_game_2,3,overkill_step_11,1,,,
28901,activate_star,93320,863,562,88560477,-,0,221,91424,qm,2,20EC,qm_log_game_2,5,activation,2,,,
28902,blast_step_1,94323,863,562,88561477,failure,-3,218,92427,qm,2,20EC,qm_log_game_2,5,blast_step_1,2,51.6,865.0,613.5
28903,blast_step_2,95323,863,562,88562478,success,25,243,93427,qm,2,20EC,qm_log_game_2,5,blast_step_2,2,45.01,882.25,602.6
28904,blast_step_3,96323,863,562,88563477,success,30,273,94427,qm,2,20EC,qm_log_game_2,5,blast_step_3,2,43.09,882.7,600.2
28905,blast_step_4,97325,863,562,88564477,success,40,313,95429,qm,2,20EC,qm_log_game_2,5,blast_step_4,2,,,
28906,blast_step_5,98325,863,562,88565479,success,15,328,96429,qm,2,20EC,qm_log_game_2,5,blast_step_5,2,19.84,881.9,567.1
28907,blast_step_6,99329,863,562,88566477,success,50,378,97433,qm,2,20EC,qm_log_game_2,5,blast_step_6,2,36.22,886.4,582.0
28908,blast_step_7,100333,863,562,88567477,success,30,408,98437,qm,2,20EC,qm_log_game_2,5,blast_step_7,2,76.8,937.1,571.7
28909,blast_step_8,101334,863,562,88568477,success,40,448,99438,qm,2,20EC,qm_log_game_2,5,blast_step_8,2,,,
28910,overkill_step,102335,863,562,88569477,no_overkill,0,448,100439,qm,2,20EC,qm_log_game_2,5,overkill_step_9,2,81.91,858.5,633.8
28928,activate_star,131520,1035,728,88598677,-,0,448,129624,qm,2,20EC,qm_log_game_2,7,activation,3,,,
28929,blast_step_1,132531,1035,728,88599677,success,10,458,130635,qm,2,20EC,qm_log_game_2,7,blast_step_1,3,19.47,1042.75,745.0
28930,blast_step_2,133534,1035,728,88600677,success,15,473,131638,qm,2,20EC,qm_log_game_2,7,blast_step_2,3,19.6,1030.5,738.8
28931,blast_step_3,134537,1035,728,88601677,success,35,508,132641,qm,2,20EC,qm_log_game_2,7,blast_step_3,3,13.99,1043.9,722.0
28932,blast_step_4,135541,1035,728,88602677,success,30,538,133645,qm,2,20EC,qm_log_game_2,7,blast_step_4,3,15.07,1049.8,725.7
28933,blast_step_5,136544,1035,728,88603677,success,30,568,134648,qm,2,20EC,qm_log_game_2,7,blast_step_5,3,35.56,1069.7,729.0
28934,blast_step_6,137544,1035,728,88604677,success,55,623,135648,qm,2,20EC,qm_log_game_2,7,blast_step_6,3,56.74,1091.1,724.6
28935,blast_step_7,138549,1035,728,88605677,success,45,668,136653,qm,2,20EC,qm_log_game_2,7,blast_step_7,3,70.7,1105.5,719.1
28936,blast_step_8,139554,1035,728,88606717,success,40,708,137658,qm,2,20EC,qm_log_game_2,7,blast_step_8,3,67.99,1077.4,674.0
28937,overkill_step,140554,1035,728,88607717,overkill,-27,681,138658,qm,2,20EC,qm_log_game_2,7,overkill_step_9,3,,,
28938,overkill_step,141558,1035,728,88608717,no_overkill,0,681,139662,qm,2,20EC,qm_log_game_2,7,overkill_step_10,3,53.6,1037.0,775.5
28960,activate_star,183760,1343,831,88650917,-,0,681,181864,qm,2,20EC,qm_log_game_2,9,activation,4,,,
28962,blast_step_2,184768,1343,831,88651917,failure,-9,672,182872,qm,2,20EC,qm_log_game_2,9,blast_step_1,4,22.86,1332.8,814.9
28963,blast_step_3,185768,1343,831,88652917,success,35,707,183872,qm,2,20EC,qm_log_game_2,9,blast_step_2,4,18.25,1356.6,828.1
28964,blast_step_4,186772,1343,831,88653917,success,25,732,184876,qm,2,20EC,qm_log_game_2,9,blast_step_3,4,37.26,1378.9,826.3
28965,blast_step_5,187773,1343,831,88654917,success,20,752,185877,qm,2,20EC,qm_log_game_2,9,blast_step_4,4,,,
28966,blast_step_6,188774,1343,831,88655917,failure,-39,713,186878,qm,2,20EC,qm_log_game_2,9,blast_step_5,4,48.2,1365.1,787.7
28967,blast_step_7,189775,1343,831,88656917,failure,-18,695,187879,qm,2,20EC,qm_log_game_2,9,blast_step_6,4,69.17,1398.1,784.8
28968,blast_step_8,190776,1343,831,88657917,success,65,760,188880,qm,2,20EC,qm_log_game_2,9,blast_step_7,4,85.9,1410.0,777.1
28969,overkill_step,191781,1343,831,88658917,overkill,-42,718,189885,qm,2,20EC,qm_log_game_2,9,overkill_step_8,4,76.88,1391.9,771.3
28970,overkill_step,192781,1343,831,88659917,overkill,-36,682,190885,qm,2,20EC,qm_log_game_2,9,overkill_step_9,4,,,
28971,overkill_step,193782,1343,831,88660917,no_overkill,0,682,191886,qm,2,20EC,qm_log_game_2,9,overkill_step_10,4,150.62,1274.2,732.4
28991,activate_star,239678,568,674,88706838,-,0,682,237782,qm,2,20EC,qm_log_game_2,0,activation,5,,,
28992,blast_step_1,240686,568,674,88707836,success,15,697,238790,qm,2,20EC,qm_log_game_2,0,blast_step_1,5,52.05,579.2,724.5
28993,blast_step_2,241688,568,674,88708836,success,35,732,239792,qm,2,20EC,qm_log_game_2,0,blast_step_2,5,55.97,592.3,724.4
28994,blast_step_3,242689,568,674,88709837,success,35,767,240793,qm,2,20EC,qm_log_game_2,0,blast_step_3,5,,,
28995,blast_step_4,243695,568,674,88710836,success,50,817,241799,qm,2,20EC,qm_log_game_2,0,blast_step_4,5,50.7,609.4,702.8
28996,blast_step_5,244700,568,674,88711836,success,75,892,242804,qm,2,20EC,qm_log_game_2,0,blast_step_5,5,74.29,635.9,706.5
28997,blast_step_6,245702,568,674,88712836,success,40,932,243806,qm,2,20EC,qm_log_game_2,0,blast_step_6,5,86.0,646.5,711.2
28998,blast_step_7,246705,568,674,88713836,success,35,967,244809,qm,2,20EC,qm_log_game_2,0,blast_step_7,5,107.76,672.8,705.0
28999,blast_step_8,247710,568,674,88714836,success,20,987,245814,qm,2,20EC,qm_log_game_2,0,blast_step_8,5,122.55,682.3,712.5
29000,overkill_step,248710,568,674,88715836,no_overkill,0,987,246814,qm,2,20EC,qm_log_game_2,0,overkill_step_9,5,,,
29044,activate_star,336355,598,887,88803515,-,0,987,334459,qm,2,20EC,qm_log_game_2,2,activation,6,86.32,623.2,947.6
29045,blast_step_1,337365,598,887,88804515,success,15,1002,335469,qm,2,20EC,qm_log_game_2,2,blast_step_1,6,71.42,632.1,940.0
29046,blast_step_2,338366,598,887,88805525,success,20,1022,336470,qm,2,20EC,qm_log_game_2,2,blast_step_2,6,88.84,666.1,944.1
29047,blast_step_3,339366,598,887,88806515,success,20,1042,337470,qm,2,20EC,qm_log_game_2,2,blast_step_3,6,,,
29048,blast_step_4,340367,598,887,88807515,success,40,1082,338471,qm,2,20EC,qm_log_game_2,2,blast_step_4,6,103.95,669.3,960.5
29049,blast_step_5,341367,598,887,88808515,success,40,1122,339471,qm,2,20EC,qm_log_game_2,2,blast_step_5,6,101.35,670.0,953.6
29050,blast_step_6,342367,598,887,88809515,success,40,1162,340471,qm,2,20EC,qm_log_game_2,2,blast_step_6,6,96.42,666.7,946.9
29051,blast_step_7,343371,598,887,88810515,success,35,1197,341475,qm,2,20EC,qm_log_game_2,2,blast_step_7,6,87.59,637.8,964.2
29052,blast_step_8,344373,598,887,88811515,success,50,1247,342477,qm,2,20EC,qm_log_game_2,2,blast_step_8,6,118.13,635.6,998.8
29053,overkill_step,345373,598,887,88812515,overkill,-21,1226,343477,qm,2,20EC,qm_log_game_2,2,overkill_step_9,6,,,
29054,overkill_step,346378,598,887,88813515,no_overkill,0,1226,344482,qm,2,20EC,qm_log_game_2,2,overkill_step_10,6,,,
29060,activate_star,351794,812,910,88818955,-,0,1226,349898,qm,2,20EC,qm_log_game_2,4,activation,7,,,
29061,blast_step_1,352799,812,910,88819955,success,5,1231,350903,qm,2,20EC,qm_log_game_2,4,blast_step_1,7,78.38,847.3,983.1
29062,blast_step_2,353799,812,910,88820955,success,35,1266,351903,qm,2,20EC,qm_log_game_2,4,blast_step_2,7,73.58,856.8,968.8
29063,blast_step_3,354799,812,910,88821955,success,20,1286,352903,qm,2,20EC,qm_log_game_2,4,blast_step_3,7,74.98,861.4,965.6
29064,blast_step_4,355800,812,910,88822955,success,45,1331,353904,qm,2,20EC,qm_log_game_2,4,blast_step_4,7,72.86,860.2,963.3
29065,blast_step_5,356801,812,910,88823955,success,40,1371,354905,qm,2,20EC,qm_log_game_2,4,blast_step_5,7,92.21,892.0,954.9
29066,blast_step_6,357801,812,910,88824955,failure,-27,1344,355905,qm,2,20EC,qm_log_game_2,4,blast_step_6,7,102.77,901.2,961.1
29067,blast_step_7,358804,812,910,88825955,failure,-33,1311,356908,qm,2,20EC,qm_log_game_2,4,blast_step_7,7,96.69,899.3,950.2
29068,blast_step_8,359806,812,910,88826955,success,50,1361,357910,qm,2,20EC,qm_log_game_2,4,blast_step_8,7,105.25,905.2,955.1
29069,overkill_step,360806,812,910,88827955,no_overkill,0,1361,358910,qm,2,20EC,qm_log_game_2,4,overkill_step_9,7,109.13,909.9,955.8
29073,activate_star,367275,989,290,88834435,-,0,1361,365379,qm,2,20EC,qm_log_game_2,6,activation,8,,,
29075,blast_step_2,368283,989,290,88835435,success,25,1386,366387,qm,2,20EC,qm_log_game_2,6,blast_step_1,8,84.34,979.9,373.0
29076,blast_step_3,369287,989,290,88836435,success,10,1396,367391,qm,2,20EC,qm_log_game_2,6,blast_step_2,8,69.91,1014.0,355.4
29077,blast_step_4,370292,989,290,88837435,success,35,1431,368396,qm,2,20EC,qm_log_game_2,6,blast_step_3,8,67.31,1015.7,352.4
29078,blast_step_5,371293,989,290,88838435,failure,-27,1404,369397,qm,2,20EC,qm_log_game_2,6,blast_step_4,8,56.74,1021.05,337.6
29079,blast_step_6,372296,989,290,88839435,success,40,1444,370400,qm,2,20EC,qm_log_game_2,6,blast_step_5,8,48.34,1013.7,331.1
29080,blast_step_7,373296,989,290,88840435,success,50,1494,371400,qm,2,20EC,qm_log_game_2,6,blast_step_6,8,53.31,1028.7,324.4
29081,blast_step_8,374301,989,290,88841435,success,35,1529,372405,qm,2,20EC,qm_log_game_2,6,blast_step_7,8,52.62,1031.7,320.4
29082,overkill_step,375309,989,290,88842435,overkill,-33,1496,373413,qm,2,20EC,qm_log_game_2,6,overkill_step_8,8,,,
29083,overkill_step,376312,989,290,88843475,overkill,-54,1442,374416,qm,2,20EC,qm_log_game_2,6,overkill_step_9,8,,,
29084,overkill_step,377315,989,290,88844475,no_overkill,0,1442,375419,qm,2,20EC,qm_log_game_2,6,overkill_step_10,8,,,
29106,activate_star,427921,572,448,88895075,-,0,1442,426025,qm,2,20EC,qm_log_game_2,1,activation,9,36.2,588.1,480.7
29107,blast_step_1,428931,572,448,88896075,success,5,1447,427035,qm,2,20EC,qm_log_game_2,1,blast_step_1,9,38.64,582.5,485.0
29108,blast_step_2,429934,572,448,88897075,success,25,1472,428038,qm,2,20EC,qm_log_game_2,1,blast_step_2,9,39.98,589.3,484.0
29109,blast_step_3,430934,572,448,88898075,failure,-18,1454,429038,qm,2,20EC,qm_log_game_2,1,blast_step_3,9,30.8,595.0,467.9
29110,blast_step_4,431941,572,448,88899075,failure,-24,1430,430045,qm,2,20EC,qm_log_game_2,1,blast_step_4,9,,,
29111,blast_step_5,432943,572,448,88900075,success,55,1485,431047,qm,2,20EC,qm_log_game_2,1,blast_step_5,9,44.06,614.4,457.6
29112,blast_step_6,433945,572,448,88901075,success,45,1530,432049,qm,2,20EC,qm_log_game_2,1,blast_step_6,9,74.51,639.0,480.2
29113,blast_step_7,434945,572,448,88902075,success,30,1560,433049,qm,2,20EC,qm_log_game_2,1,blast_step_7,9,72.92,641.2,470.8
29114,blast_step_8,435948,572,448,88903075,failure,-18,1542,434052,qm,2,20EC,qm_log_game_2,1,blast_step_8,9,78.31,649.1,469.8
29115,overkill_step,436951,572,448,88904115,no_overkill,0,1542,435055,qm,2,20EC,qm_log_game_2,1,overkill_step_9,9,,,
29127,activate_star,462163,1226,345,88929315,-,0,1542,460267,qm,2,20EC,qm_log_game_2,8,activation,10,33.38,1217.9,363.2
29129,blast_step_2,463166,1226,345,88930315,success,10,1552,461270,qm,2,20EC,qm_log_game_2,8,blast_step_1,10,7.2,1228.0,344.8
29131,blast_step_4,464166,1226,345,88931315,success,55,1607,462270,qm,2,20EC,qm_log_game_2,8,blast_step_2,10,9.76,1228.9,336.2
29132,blast_step_5,465168,1226,345,88932315,success,35,1642,463272,qm,2,20EC,qm_log_game_2,8,blast_step_3,10,21.82,1244.3,342.1
29133,blast_step_6,466171,1226,345,88933315,success,55,1697,464275,qm,2,20EC,qm_log_game_2,8,blast_step_4,10,37.11,1262.3,336.6
29134,blast_step_7,467176,1226,345,88934315,success,60,1757,465280,qm,2,20EC,qm_log_game_2,8,blast_step_5,10,71.03,1293.5,323.2
29135,blast_step_8,468178,1226,345,88935315,success,65,1822,466282,qm,2,20EC,qm_log_game_2,8,blast_step_6,10,59.5,1272.0,306.2
29136,overkill_step,469178,1226,345,88936315,overkill,-33,1789,467282,qm,2,20EC,qm_log_game_2,8,overkill_step_7,10,93.56,1307.5,299.1
29137,overkill_step,470178,1226,345,88937315,no_overkill,0,1789,468282,qm,2,20EC,qm_log_game_2,8,overkill_step_8,10,,,
29143,activate_star,3952,945,620,89801568,-,0,0,2055,qm,3,20EC,qm_log_game_3,9,activation,1,23.4,943.7,633.5
29144,blast_step_1,4954,945,620,89802568,failure,-3,-3,3057,qm,3,20EC,qm_log_game_3,9,blast_step_1,1,,,
29145,blast_step_2,5958,945,620,89803568,failure,-12,-15,4061,qm,3,20EC,qm_log_game_3,9,blast_step_2,1,26.4,942.3,646.3
29146,blast_step_3,6959,945,620,89804568,failure,-27,-42,5062,qm,3,20EC,qm_log_game_3,9,blast_step_3,1,52.61,956.2,670.3
29147,blast_step_4,7962,945,620,89805571,failure,-36,-78,6065,qm,3,20EC,qm_log_game_3,9,blast_step_4,1,,,
29148,blast_step_5,8962,945,620,89806568,failure,-24,-102,7065,qm,3,20EC,qm_log_game_3,9,blast_step_5,1,53.26,988.25,647.95
29149,blast_step_6,9962,945,620,89807568,failure,-33,-135,8065,qm,3,20EC,qm_log_game_3,9,blast_step_6,1,72.09,999.5,672.2
29150,blast_step_7,10962,945,620,89808568,failure,-30,-165,9065,qm,3,20EC,qm_log_game_3,9,blast_step_7,1,,,
29151,blast_step_8,11963,945,620,89809568,failure,-30,-195,10066,qm,3,20EC,qm_log_game_3,9,blast_step_8,1,64.99,1005.7,644.4
29152,overkill_step,12966,945,620,89810568,no_overkill,0,-195,11069,qm,3,20EC,qm_log_game_3,9,overkill_step_9,1,,,
29158,activate_star,18675,1176,522,89816288,-,0,-195,16778,qm,3,20EC,qm_log_game_3,14,activation,2,,,
29160,blast_step_2,19682,1176,522,89817288,failure,-15,-210,17785,qm,3,20EC,qm_log_game_3,14,blast_step_1,2,,,
29161,blast_step_3,20684,1176,522,89818288,success,20,-190,18787,qm,3,20EC,qm_log_game_3,14,blast_step_2,2,33.95,1171.0,554.9
29162,blast_step_4,21684,1176,522,89819288,failure,-33,-223,19787,qm,3,20EC,qm_log_game_3,14,blast_step_3,2,29.95,1179.8,549.9
29163,blast_step_5,22686,1176,522,89820288,success,50,-173,20789,qm,3,20EC,qm_log_game_3,14,blast_step_4,2,,,
29164,blast_step_6,23686,1176,522,89821288,failure,-21,-194,21789,qm,3,20EC,qm_log_game_3,14,blast_step_5,2,57.56,1231.7,509.7
29165,blast_step_7,24688,1176,522,89822288,failure,-33,-227,22791,qm,3,20EC,qm_log_game_3,14,blast_step_6,2,42.23,1217.1,517.3
29166,blast_step_8,25689,1176,522,89823288,failure,-36,-263,23792,qm,3,20EC,qm_log_game_3,14,blast_step_7,2,12.02,1178.8,517.9
29167,overkill_step,26692,1176,522,89824288,no_overkill,0,-263,24795,qm,3,20EC,qm_log_game_3,14,overkill_step_8,2,,,
29185,activate_star,69309,701,879,89866886,-,0,-263,67412,qm,3,20EC,qm_log_game_3,3,activation,3,,,
29186,blast_step_1,70319,701,879,89867926,success,10,-253,68422,qm,3,20EC,qm_log_game_3,3,blast_step_1,3,,,
29187,blast_step_2,71323,701,879,89868925,failure,-12,-265,69426,qm,3,20EC,qm_log_game_3,3,blast_step_2,3,22.96,711.1,899.1
29188,blast_step_3,72326,701,879,89869926,success,30,-235,70429,qm,3,20EC,qm_log_game_3,3,blast_step_3,3,26.04,714.8,898.2
29189,blast_step_4,73330,701,879,89870925,success,25,-210,71433,qm,3,20EC,qm_log_game_3,3,blast_step_4,3,,,
29190,blast_step_5,74331,701,879,89871926,failure,-24,-234,72434,qm,3,20EC,qm_log_game_3,3,blast_step_5,3,29.99,715.1,905.4
29191,blast_step_6,75332,701,879,89872925,failure,-33,-267,73435,qm,3,20EC,qm_log_game_3,3,blast_step_6,3,25.82,711.7,889.6
