event_name,decision,subject,condition,res_timestamp,n_star,n_game,filename
inner_band_3,1,14BE,qm,764193033,2,1,qm_log_game_1
inner_band_4,1,14BE,qm,764194033,2,1,qm_log_game_1
inner_band_5,1,14BE,qm,764195033,2,1,qm_log_game_1
inner_band_6,1,14BE,qm,764196033,2,1,qm_log_game_1
inner_band_7,0,14BE,qm,764197033,2,1,qm_log_game_1
inner_band_8,0,14BE,qm,764198033,2,1,qm_log_game_1
outer_band_1,0,14BE,qm,764199033,2,1,qm_log_game_1
outer_band_2,0,14BE,qm,764199033,2,1,qm_log_game_1
outer_band_3,0,14BE,qm,764199033,2,1,qm_log_game_1
outer_band_4,0,14BE,qm,764199033,2,1,qm_log_game_1
inner_band_1,1,14BE,qm,764204633,8,1,qm_log_game_1
inner_band_2,1,14BE,qm,764205633,8,1,qm_log_game_1
inner_band_3,1,14BE,qm,764206633,8,1,qm_log_game_1
inner_band_4,0,14BE,qm,764207634,8,1,qm_log_game_1
inner_band_5,1,14BE,qm,764208633,8,1,qm_log_game_1
inner_band_6,1,14BE,qm,764209633,8,1,qm_log_game_1
inner_band_7,1,14BE,qm,764210633,8,1,qm_log_game_1
outer_band_1,1,14BE,qm,764211633,8,1,qm_log_game_1
outer_band_2,1,14BE,qm,764211633,8,1,qm_log_game_1
outer_band_3,0,14BE,qm,764211633,8,1,qm_log_game_1
outer_band_4,0,14BE,qm,764211633,8,1,qm_log_game_1
inner_band_1,0,14BE,qm,982783,4,2,qm_log_game_2
inner_band_2,1,14BE,qm,983783,4,2,qm_log_game_2
inner_band_3,1,14BE,qm,984783,4,2,qm_log_game_2
inner_band_4,1,14BE,qm,985783,4,2,qm_log_game_2
inner_band_5,1,14BE,qm,986784,4,2,qm_log_game_2
inner_band_6,1,14BE,qm,987783,4,2,qm_log_game_2
inner_band_7,1,14BE,qm,988783,4,2,qm_log_game_2
inner_band_8,1,14BE,qm,989783,4,2,qm_log_game_2
outer_band_1,1,14BE,qm,990783,4,2,qm_log_game_2
outer_band_2,1,14BE,qm,990783,4,2,qm_log_game_2
outer_band_3,1,14BE,qm,990783,4,2,qm_log_game_2
outer_band_4,1,14BE,qm,990783,4,2,qm_log_game_2
inner_band_1,1,14BE,qm,1010343,0,2,qm_log_game_2
inner_band_2,1,14BE,qm,1011343,0,2,qm_log_game_2
inner_band_3,1,14BE,qm,1012343,0,2,qm_log_game_2
inner_band_4,1,14BE,qm,1013343,0,2,qm_log_game_2
inner_band_5,1,14BE,qm,1014343,0,2,qm_log_game_2
inner_band_6,1,14BE,qm,1015343,0,2,qm_log_game_2
inner_band_7,1,14BE,qm,1016343,0,2,qm_log_game_2
outer_band_1,0,14BE,qm,1017343,0,2,qm_log_game_2
outer_band_2,0,14BE,qm,1017343,0,2,qm_log_game_2
outer_band_3,0,14BE,qm,1017343,0,2,qm_log_game_2
outer_band_4,0,14BE,qm,1017343,0,2,qm_log_game_2
inner_band_1,0,14BE,qm,1032703,7,2,qm_log_game_2
inner_band_2,1,14BE,qm,1033703,7,2,qm_log_game_2
inner_band_3,1,14BE,qm,1034703,7,2,qm_log_game_2
inner_band_4,1,14BE,qm,1035703,7,2,qm_log_game_2
inner_band_5,1,14BE,qm,1036703,7,2,qm_log_game_2
inner_band_6,1,14BE,qm,1037703,7,2,qm_log_game_2
inner_band_7,0,14BE,qm,1038703,7,2,qm_log_game_2
outer_band_1,0,14BE,qm,1039703,7,2,qm_log_game_2
outer_band_2,0,14BE,qm,1039703,7,2,qm_log_game_2
outer_band_3,0,14BE,qm,1039703,7,2,qm_log_game_2
outer_band_4,0,14BE,qm,1039703,7,2,qm_log_game_2
inner_band_1,0,14BE,qm,1055663,13,2,qm_log_game_2
inner_band_2,0,14BE,qm,1056663,13,2,qm_log_game_2
inner_band_3,1,14BE,qm,1057663,13,2,qm_log_game_2
inner_band_4,1,14BE,qm,1058663,13,2,qm_log_game_2
inner_band_5,1,14BE,qm,1059663,13,2,qm_log_game_2
inner_band_6,1,14BE,qm,1060663,13,2,qm_log_game_2
inner_band_7,1,14BE,qm,1061663,13,2,qm_log_game_2
outer_band_1,1,14BE,qm,1062663,13,2,qm_log_game_2
outer_band_2,1,14BE,qm,1062663,13,2,qm_log_game_2
outer_band_3,1,14BE,qm,1062663,13,2,qm_log_game_2
outer_band_4,1,14BE,qm,1062663,13,2,qm_log_game_2
inner_band_1,0,14BE,qm,1070983,11,2,qm_log_game_2
inner_band_2,1,14BE,qm,1071983,11,2,qm_log_game_2
inner_band_3,1,14BE,qm,1072983,11,2,qm_log_game_2
inner_band_4,1,14BE,qm,1073983,11,2,qm_log_game_2
inner_band_5,1,14BE,qm,1074983,11,2,qm_log_game_2
inner_band_6,1,14BE,qm,1075983,11,2,qm_log_game_2
inner_band_7,1,14BE,qm,1076983,11,2,qm_log_game_2
outer_band_1,1,14BE,qm,1077983,11,2,qm_log_game_2
outer_band_2,1,14BE,qm,1077983,11,2,qm_log_game_2
outer_band_3,0,14BE,qm,1077983,11,2,qm_log_game_2
outer_band_4,0,14BE,qm,1077983,11,2,qm_log_game_2
inner_band_1,0,14BE,qm,1084303,15,2,qm_log_game_2
inner_band_2,1,14BE,qm,1085303,15,2,qm_log_game_2
inner_band_3,1,14BE,qm,1086303,15,2,qm_log_game_2
inner_band_4,1,14BE,qm,1087305,15,2,qm_log_game_2
inner_band_5,0,14BE,qm,1088343,15,2,qm_log_game_2
inner_band_6,0,14BE,qm,1089343,15,2,qm_log_game_2
inner_band_7,0,14BE,qm,1090343,15,2,qm_log_game_2
outer_band_1,0,14BE,qm,1091343,15,2,qm_log_game_2
outer_band_2,0,14BE,qm,1091343,15,2,qm_log_game_2
outer_band_3,0,14BE,qm,1091343,15,2,qm_log_game_2
outer_band_4,0,14BE,qm,1091343,15,2,qm_log_game_2
inner_band_1,0,14BE,qm,1107183,2,2,qm_log_game_2
inner_band_2,1,14BE,qm,1108183,2,2,qm_log_game_2
inner_band_3,1,14BE,qm,1109183,2,2,qm_log_game_2
inner_band_4,1,14BE,qm,1110183,2,2,qm_log_game_2
inner_band_5,1,14BE,qm,1111183,2,2,qm_log_game_2
inner_band_6,1,14BE,qm,1112183,2,2,qm_log_game_2
inner_band_7,1,14BE,qm,1113183,2,2,qm_log_game_2
outer_band_1,1,14BE,qm,1114183,2,2,qm_log_game_2
outer_band_2,1,14BE,qm,1114183,2,2,qm_log_game_2
outer_band_3,1,14BE,qm,1114183,2,2,qm_log_game_2
outer_band_4,0,14BE,qm,1114183,2,2,qm_log_game_2
inner_band_1,1,14BE,qm,1132303,8,2,qm_log_game_2
inner_band_2,0,14BE,qm,1133303,8,2,qm_log_game_2
inner_band_3,1,14BE,qm,1134303,8,2,qm_log_game_2
inner_band_4,1,14BE,qm,1135303,8,2,qm_log_game_2
inner_band_5,1,14BE,qm,1136303,8,2,qm_log_game_2
inner_band_6,1,14BE,qm,1137303,8,2,qm_log_game_2
inner_band_7,1,14BE,qm,1138303,8,2,qm_log_game_2
outer_band_1,0,14BE,qm,1139303,8,2,qm_log_game_2
outer_band_2,0,14BE,qm,1139303,8,2,qm_log_game_2
outer_band_3,0,14BE,qm,1139303,8,2,qm_log_game_2
outer_band_4,0,14BE,qm,1139303,8,2,qm_log_game_2
inner_band_1,0,14BE,qm,1144623,12,2,qm_log_game_2
inner_band_2,1,14BE,qm,1145623,12,2,qm_log_game_2
inner_band_3,1,14BE,qm,1146623,12,2,qm_log_game_2
inner_band_4,1,14BE,qm,1147623,12,2,qm_log_game_2
inner_band_5,0,14BE,qm,1148623,12,2,qm_log_game_2
inner_band_6,0,14BE,qm,1149623,12,2,qm_log_game_2
inner_band_7,0,14BE,qm,1150623,12,2,qm_log_game_2
outer_band_1,0,14BE,qm,1151623,12,2,qm_log_game_2
outer_band_2,0,14BE,qm,1151623,12,2,qm_log_game_2
outer_band_3,0,14BE,qm,1151623,12,2,qm_log_game_2
outer_band_4,0,14BE,qm,1151623,12,2,qm_log_game_2
inner_band_1,1,14BE,qm,1156943,19,2,qm_log_game_2
inner_band_2,1,14BE,qm,1157943,19,2,qm_log_game_2
inner_band_3,1,14BE,qm,1158943,19,2,qm_log_game_2
inner_band_4,1,14BE,qm,1159943,19,2,qm_log_game_2
inner_band_5,1,14BE,qm,1160983,19,2,qm_log_game_2
inner_band_6,1,14BE,qm,1161983,19,2,qm_log_game_2
inner_band_7,1,14BE,qm,1162983,19,2,qm_log_game_2
inner_band_8,0,14BE,qm,1163983,19,2,qm_log_game_2
outer_band_1,0,14BE,qm,1164983,19,2,qm_log_game_2
outer_band_2,0,14BE,qm,1164983,19,2,qm_log_game_2
outer_band_3,0,14BE,qm,1164983,19,2,qm_log_game_2
outer_band_4,0,14BE,qm,1164983,19,2,qm_log_game_2
inner_band_1,0,14BE,qm,1173703,3,2,qm_log_game_2
inner_band_2,1,14BE,qm,1174703,3,2,qm_log_game_2
inner_band_3,1,14BE,qm,1175703,3,2,qm_log_game_2
inner_band_4,1,14BE,qm,1176703,3,2,qm_log_game_2
inner_band_5,0,14BE,qm,1177703,3,2,qm_log_game_2
inner_band_6,1,14BE,qm,1178703,3,2,qm_log_game_2
inner_band_7,1,14BE,qm,1179703,3,2,qm_log_game_2
outer_band_1,1,14BE,qm,1180703,3,2,qm_log_game_2
outer_band_2,1,14BE,qm,1180703,3,2,qm_log_game_2
outer_band_3,0,14BE,qm,1180703,3,2,qm_log_game_2
outer_band_4,0,14BE,qm,1180703,3,2,qm_log_game_2
inner_band_1,0,14BE,qm,1187823,9,2,qm_log_game_2
inner_band_2,1,14BE,qm,1188823,9,2,qm_log_game_2
inner_band_3,1,14BE,qm,1189823,9,2,qm_log_game_2
inner_band_4,1,14BE,qm,1190823,9,2,qm_log_game_2
inner_band_5,1,14BE,qm,1191823,9,2,qm_log_game_2
inner_band_6,1,14BE,qm,1192823,9,2,qm_log_game_2
inner_band_7,1,14BE,qm,1193823,9,2,qm_log_game_2
inner_band_8,1,14BE,qm,1194823,9,2,qm_log_game_2
outer_band_1,0,14BE,qm,1195823,9,2,qm_log_game_2
outer_band_2,0,14BE,qm,1195823,9,2,qm_log_game_2
outer_band_3,0,14BE,qm,1195823,9,2,qm_log_game_2
outer_band_4,0,14BE,qm,1195823,9,2,qm_log_game_2
inner_band_1,1,14BE,qm,1201143,14,2,qm_log_game_2
inner_band_2,1,14BE,qm,1202143,14,2,qm_log_game_2
inner_band_3,1,14BE,qm,1203143,14,2,qm_log_game_2
inner_band_4,1,14BE,qm,1204143,14,2,qm_log_game_2
inner_band_5,1,14BE,qm,1205143,14,2,qm_log_game_2
inner_band_6,1,14BE,qm,1206143,14,2,qm_log_game_2
inner_band_7,1,14BE,qm,1207143,14,2,qm_log_game_2
outer_band_1,1,14BE,qm,1208143,14,2,qm_log_game_2
outer_band_2,1,14BE,qm,1208143,14,2,qm_log_game_2
outer_band_3,0,14BE,qm,1208143,14,2,qm_log_game_2
outer_band_4,0,14BE,qm,1208143,14,2,qm_log_game_2
inner_band_1,0,14BE,qm,1234983,1,2,qm_log_game_2
inner_band_2,0,14BE,qm,1235983,1,2,qm_log_game_2
inner_band_3,1,14BE,qm,1236983,1,2,qm_log_game_2
inner_band_4,1,14BE,qm,1237983,1,2,qm_log_game_2
inner_band_5,1,14BE,qm,1238983,1,2,qm_log_game_2
inner_band_6,1,14BE,qm,1239983,1,2,qm_log_game_2
inner_band_7,1,14BE,qm,1240983,1,2,qm_log_game_2
inner_band_8,0,14BE,qm,1241983,1,2,qm_log_game_2
outer_band_1,0,14BE,qm,1242983,1,2,qm_log_game_2
outer_band_2,0,14BE,qm,1242983,1,2,qm_log_game_2
outer_band_3,0,14BE,qm,1242983,1,2,qm_log_game_2
outer_band_4,0,14BE,qm,1242983,1,2,qm_log_game_2
inner_band_1,0,14BE,qm,1248303,5,2,qm_log_game_2
inner_band_2,1,14BE,qm,1249303,5,2,qm_log_game_2
inner_band_3,1,14BE,qm,1250303,5,2,qm_log_game_2
inner_band_4,1,14BE,qm,1251303,5,2,qm_log_game_2
inner_band_5,1,14BE,qm,1252303,5,2,qm_log_game_2
inner_band_6,1,14BE,qm,1253303,5,2,qm_log_game_2
inner_band_7,1,14BE,qm,1254303,5,2,qm_log_game_2
outer_band_1,1,14BE,qm,1255303,5,2,qm_log_game_2
outer_band_2,1,14BE,qm,1255303,5,2,qm_log_game_2
outer_band_3,0,14BE,qm,1255303,5,2,qm_log_game_2
outer_band_4,0,14BE,qm,1255303,5,2,qm_log_game_2
inner_band_1,0,14BE,qm,1261783,16,2,qm_log_game_2
inner_band_2,1,14BE,qm,1262783,16,2,qm_log_game_2
inner_band_3,1,14BE,qm,1263783,16,2,qm_log_game_2
inner_band_4,1,14BE,qm,1264783,16,2,qm_log_game_2
inner_band_5,1,14BE,qm,1265783,16,2,qm_log_game_2
inner_band_6,1,14BE,qm,1266783,16,2,qm_log_game_2
inner_band_7,1,14BE,qm,1267783,16,2,qm_log_game_2
outer_band_1,1,14BE,qm,1268783,16,2,qm_log_game_2
outer_band_2,1,14BE,qm,1268783,16,2,qm_log_game_2
outer_band_3,1,14BE,qm,1268783,16,2,qm_log_game_2
outer_band_4,0,14BE,qm,1268783,16,2,qm_log_game_2
inner_band_1,1,14BE,qm,1276103,10,2,qm_log_game_2
inner_band_2,1,14BE,qm,1277103,10,2,qm_log_game_2
inner_band_3,1,14BE,qm,1278103,10,2,qm_log_game_2
inner_band_4,1,14BE,qm,1279103,10,2,qm_log_game_2
inner_band_5,1,14BE,qm,1280103,10,2,qm_log_game_2
inner_band_6,1,14BE,qm,1281103,10,2,qm_log_game_2
inner_band_7,1,14BE,qm,1282103,10,2,qm_log_game_2
outer_band_1,0,14BE,qm,1283103,10,2,qm_log_game_2
outer_band_2,0,14BE,qm,1283103,10,2,qm_log_game_2
outer_band_3,0,14BE,qm,1283103,10,2,qm_log_game_2
outer_band_4,0,14BE,qm,1283103,10,2,qm_log_game_2
inner_band_1,0,14BE,qm,1288423,6,2,qm_log_game_2
inner_band_2,1,14BE,qm,1289423,6,2,qm_log_game_2
inner_band_3,1,14BE,qm,1290423,6,2,qm_log_game_2
inner_band_4,1,14BE,qm,1291423,6,2,qm_log_game_2
inner_band_5,1,14BE,qm,1292423,6,2,qm_log_game_2
inner_band_6,1,14BE,qm,1293423,6,2,qm_log_game_2
inner_band_7,1,14BE,qm,1294423,6,2,qm_log_game_2
inner_band_8,1,14BE,qm,1295423,6,2,qm_log_game_2
outer_band_1,0,14BE,qm,1296423,6,2,qm_log_game_2
outer_band_2,0,14BE,qm,1296423,6,2,qm_log_game_2
outer_band_3,0,14BE,qm,1296423,6,2,qm_log_game_2
outer_band_4,0,14BE,qm,1296423,6,2,qm_log_game_2
inner_band_1,1,14BE,qm,1301743,17,2,qm_log_game_2
inner_band_2,1,14BE,qm,1302743,17,2,qm_log_game_2
inner_band_3,1,14BE,qm,1303743,17,2,qm_log_game_2
inner_band_4,1,14BE,qm,1304743,17,2,qm_log_game_2
inner_band_5,1,14BE,qm,1305743,17,2,qm_log_game_2
inner_band_6,1,14BE,qm,1306743,17,2,qm_log_game_2
inner_band_7,1,14BE,qm,1307743,17,2,qm_log_game_2
outer_band_1,1,14BE,qm,1308743,17,2,qm_log_game_2
outer_band_2,1,14BE,qm,1308743,17,2,qm_log_game_2
outer_band_3,0,14BE,qm,1308743,17,2,qm_log_game_2
outer_band_4,0,14BE,qm,1308743,17,2,qm_log_game_2
inner_band_1,1,14BE,qm,1318583,18,2,qm_log_game_2
inner_band_2,1,14BE,qm,1319583,18,2,qm_log_game_2
inner_band_3,1,14BE,qm,1320583,18,2,qm_log_game_2
inner_band_4,1,14BE,qm,1321583,18,2,qm_log_game_2
inner_band_5,1,14BE,qm,1322583,18,2,qm_log_game_2
inner_band_6,1,14BE,qm,1323583,18,2,qm_log_game_2
inner_band_7,1,14BE,qm,1324583,18,2,qm_log_game_2
inner_band_8,1,14BE,qm,1325583,18,2,qm_log_game_2
outer_band_1,1,14BE,qm,1326583,18,2,qm_log_game_2
outer_band_2,1,14BE,qm,1326583,18,2,qm_log_game_2
outer_band_3,0,14BE,qm,1326583,18,2,qm_log_game_2
outer_band_4,0,14BE,qm,1326583,18,2,qm_log_game_2
inner_band_1,1,14BE,qm,1571278,5,3,qm_log_game_3
inner_band_2,1,14BE,qm,1572278,5,3,qm_log_game_3
inner_band_3,1,14BE,qm,1573278,5,3,qm_log_game_3
inner_band_4,1,14BE,qm,1574278,5,3,qm_log_game_3
inner_band_5,1,14BE,qm,1575278,5,3,qm_log_game_3
inner_band_6,0,14BE,qm,1576278,5,3,qm_log_game_3
inner_band_7,0,14BE,qm,1577278,5,3,qm_log_game_3
outer_band_1,0,14BE,qm,1578278,5,3,qm_log_game_3
outer_band_2,0,14BE,qm,1578278,5,3,qm_log_game_3
outer_band_3,0,14BE,qm,1578278,5,3,qm_log_game_3
outer_band_4,0,14BE,qm,1578278,5,3,qm_log_game_3
inner_band_1,0,14BE,qm,1583598,18,3,qm_log_game_3
inner_band_2,1,14BE,qm,1584598,18,3,qm_log_game_3
inner_band_3,1,14BE,qm,1585598,18,3,qm_log_game_3
inner_band_4,1,14BE,qm,1586598,18,3,qm_log_game_3
inner_band_5,1,14BE,qm,1587598,18,3,qm_log_game_3
inner_band_6,1,14BE,qm,1588598,18,3,qm_log_game_3
inner_band_7,1,14BE,qm,1589598,18,3,qm_log_game_3
outer_band_1,1,14BE,qm,1590598,18,3,qm_log_game_3
outer_band_2,1,14BE,qm,1590598,18,3,qm_log_game_3
outer_band_3,0,14BE,qm,1590598,18,3,qm_log_game_3
outer_band_4,0,14BE,qm,1590598,18,3,qm_log_game_3
inner_band_1,0,14BE,qm,1596918,2,3,qm_log_game_3
inner_band_2,1,14BE,qm,1597918,2,3,qm_log_game_3
inner_band_3,1,14BE,qm,1598918,2,3,qm_log_game_3
inner_band_4,1,14BE,qm,1599918,2,3,qm_log_game_3
inner_band_5,1,14BE,qm,1600918,2,3,qm_log_game_3
inner_band_6,1,14BE,qm,1601918,2,3,qm_log_game_3
inner_band_7,0,14BE,qm,1602918,2,3,qm_log_game_3
outer_band_1,0,14BE,qm,1603918,2,3,qm_log_game_3
outer_band_2,0,14BE,qm,1603918,2,3,qm_log_game_3
outer_band_3,0,14BE,qm,1603918,2,3,qm_log_game_3
outer_band_4,0,14BE,qm,1603918,2,3,qm_log_game_3
inner_band_1,1,14BE,qm,1609238,9,3,qm_log_game_3
inner_band_2,1,14BE,qm,1610238,9,3,qm_log_game_3
inner_band_3,1,14BE,qm,1611238,9,3,qm_log_game_3
inner_band_4,1,14BE,qm,1612238,9,3,qm_log_game_3
inner_band_5,1,14BE,qm,1613238,9,3,qm_log_game_3
inner_band_6,1,14BE,qm,1614238,9,3,qm_log_game_3
inner_band_7,1,14BE,qm,1615238,9,3,qm_log_game_3
inner_band_8,0,14BE,qm,1616238,9,3,qm_log_game_3
outer_band_1,0,14BE,qm,1617238,9,3,qm_log_game_3
outer_band_2,0,14BE,qm,1617238,9,3,qm_log_game_3
outer_band_3,0,14BE,qm,1617238,9,3,qm_log_game_3
outer_band_4,0,14BE,qm,1617238,9,3,qm_log_game_3
inner_band_1,0,14BE,qm,1632878,15,3,qm_log_game_3
inner_band_2,1,14BE,qm,1633878,15,3,qm_log_game_3
inner_band_3,1,14BE,qm,1634878,15,3,qm_log_game_3
inner_band_4,1,14BE,qm,1635918,15,3,qm_log_game_3
inner_band_5,1,14BE,qm,1636918,15,3,qm_log_game_3
inner_band_6,0,14BE,qm,1637918,15,3,qm_log_game_3
inner_band_7,0,14BE,qm,1638918,15,3,qm_log_game_3
inner_band_8,0,14BE,qm,1639918,15,3,qm_log_game_3
outer_band_1,1,14BE,qm,1640919,15,3,qm_log_game_3
outer_band_2,1,14BE,qm,1640919,15,3,qm_log_game_3
outer_band_3,0,14BE,qm,1640919,15,3,qm_log_game_3
outer_band_4,0,14BE,qm,1640919,15,3,qm_log_game_3
inner_band_1,1,14BE,qm,1647238,11,3,qm_log_game_3
inner_band_2,1,14BE,qm,1648238,11,3,qm_log_game_3
inner_band_3,1,14BE,qm,1649240,11,3,qm_log_game_3
inner_band_4,1,14BE,qm,1650238,11,3,qm_log_game_3
inner_band_5,1,14BE,qm,1651238,11,3,qm_log_game_3
inner_band_6,0,14BE,qm,1652238,11,3,qm_log_game_3
inner_band_7,0,14BE,qm,1653238,11,3,qm_log_game_3
inner_band_8,0,14BE,qm,1654238,11,3,qm_log_game_3
outer_band_1,0,14BE,qm,1655246,11,3,qm_log_game_3
outer_band_2,0,14BE,qm,1655246,11,3,qm_log_game_3
outer_band_3,0,14BE,qm,1655246,11,3,qm_log_game_3
outer_band_4,0,14BE,qm,1655246,11,3,qm_log_game_3
inner_band_1,0,14BE,qm,1671358,17,3,qm_log_game_3
inner_band_2,1,14BE,qm,1672358,17,3,qm_log_game_3
inner_band_3,1,14BE,qm,1673358,17,3,qm_log_game_3
inner_band_4,1,14BE,qm,1674358,17,3,qm_log_game_3
inner_band_5,1,14BE,qm,1675358,17,3,qm_log_game_3
inner_band_6,1,14BE,qm,1676358,17,3,qm_log_game_3
inner_band_7,1,14BE,qm,1677358,17,3,qm_log_game_3
inner_band_8,1,14BE,qm,1678358,17,3,qm_log_game_3
outer_band_1,0,14BE,qm,1679358,17,3,qm_log_game_3
outer_band_2,0,14BE,qm,1679358,17,3,qm_log_game_3
outer_band_3,0,14BE,qm,1679358,17,3,qm_log_game_3
outer_band_4,0,14BE,qm,1679358,17,3,qm_log_game_3
inner_band_1,0,14BE,qm,1685918,6,3,qm_log_game_3
inner_band_2,1,14BE,qm,1686918,6,3,qm_log_game_3
inner_band_3,1,14BE,qm,1687918,6,3,qm_log_game_3
inner_band_4,1,14BE,qm,1688918,6,3,qm_log_game_3
inner_band_5,1,14BE,qm,1689918,6,3,qm_log_game_3
inner_band_6,1,14BE,qm,1690918,6,3,qm_log_game_3
inner_band_7,1,14BE,qm,1691918,6,3,qm_log_game_3
outer_band_1,1,14BE,qm,1692918,6,3,qm_log_game_3
outer_band_2,1,14BE,qm,1692918,6,3,qm_log_game_3
outer_band_3,1,14BE,qm,1692918,6,3,qm_log_game_3
outer_band_4,0,14BE,qm,1692918,6,3,qm_log_game_3
inner_band_1,0,14BE,qm,1700238,1,3,qm_log_game_3
inner_band_2,1,14BE,qm,1701238,1,3,qm_log_game_3
inner_band_3,1,14BE,qm,1702238,1,3,qm_log_game_3
inner_band_4,0,14BE,qm,1703278,1,3,qm_log_game_3
inner_band_5,1,14BE,qm,1704278,1,3,qm_log_game_3
inner_band_6,1,14BE,qm,1705278,1,3,qm_log_game_3
inner_band_7,1,14BE,qm,1706278,1,3,qm_log_game_3
inner_band_8,1,14BE,qm,1707278,1,3,qm_log_game_3
outer_band_1,0,14BE,qm,1708278,1,3,qm_log_game_3
outer_band_2,0,14BE,qm,1708278,1,3,qm_log_game_3
outer_band_3,0,14BE,qm,1708278,1,3,qm_log_game_3
outer_band_4,0,14BE,qm,1708278,1,3,qm_log_game_3
inner_band_1,0,14BE,qm,1713598,13,3,qm_log_game_3
inner_band_2,1,14BE,qm,1714598,13,3,qm_log_game_3
inner_band_3,1,14BE,qm,1715598,13,3,qm_log_game_3
inner_band_4,1,14BE,qm,1716598,13,3,qm_log_game_3
inner_band_5,1,14BE,qm,1717598,13,3,qm_log_game_3
inner_band_6,1,14BE,qm,1718598,13,3,qm_log_game_3
inner_band_7,1,14BE,qm,1719598,13,3,qm_log_game_3
inner_band_8,1,14BE,qm,1720598,13,3,qm_log_game_3
outer_band_1,1,14BE,qm,1721598,13,3,qm_log_game_3
outer_band_2,1,14BE,qm,1721598,13,3,qm_log_game_3
outer_band_3,1,14BE,qm,1721598,13,3,qm_log_game_3
outer_band_4,0,14BE,qm,1721598,13,3,qm_log_game_3
inner_band_1,1,14BE,qm,1743238,3,3,qm_log_game_3
inner_band_2,1,14BE,qm,1744238,3,3,qm_log_game_3
inner_band_3,1,14BE,qm,1745238,3,3,qm_log_game_3
inner_band_4,1,14BE,qm,1746238,3,3,qm_log_game_3
inner_band_5,1,14BE,qm,1747238,3,3,qm_log_game_3
inner_band_6,1,14BE,qm,1748238,3,3,qm_log_game_3
inner_band_7,1,14BE,qm,1749238,3,3,qm_log_game_3
inner_band_8,1,14BE,qm,1750238,3,3,qm_log_game_3
outer_band_1,0,14BE,qm,1751238,3,3,qm_log_game_3
outer_band_2,0,14BE,qm,1751238,3,3,qm_log_game_3
outer_band_3,0,14BE,qm,1751238,3,3,qm_log_game_3
outer_band_4,0,14BE,qm,1751238,3,3,qm_log_game_3
inner_band_1,0,14BE,qm,1756558,8,3,qm_log_game_3
inner_band_2,1,14BE,qm,1757558,8,3,qm_log_game_3
inner_band_3,1,14BE,qm,1758558,8,3,qm_log_game_3
inner_band_4,1,14BE,qm,1759598,8,3,qm_log_game_3
inner_band_5,1,14BE,qm,1760598,8,3,qm_log_game_3
inner_band_6,1,14BE,qm,1761598,8,3,qm_log_game_3
inner_band_7,1,14BE,qm,1762598,8,3,qm_log_game_3
inner_band_8,1,14BE,qm,1763598,8,3,qm_log_game_3
outer_band_1,0,14BE,qm,1764598,8,3,qm_log_game_3
outer_band_2,0,14BE,qm,1764598,8,3,qm_log_game_3
outer_band_3,0,14BE,qm,1764598,8,3,qm_log_game_3
outer_band_4,0,14BE,qm,1764598,8,3,qm_log_game_3
inner_band_1,1,14BE,qm,1802638,12,3,qm_log_game_3
inner_band_2,1,14BE,qm,1803639,12,3,qm_log_game_3
inner_band_3,1,14BE,qm,1804638,12,3,qm_log_game_3
inner_band_4,1,14BE,qm,1805638,12,3,qm_log_game_3
inner_band_5,1,14BE,qm,1806638,12,3,qm_log_game_3
inner_band_6,1,14BE,qm,1807638,12,3,qm_log_game_3
inner_band_7,1,14BE,qm,1808638,12,3,qm_log_game_3
inner_band_8,1,14BE,qm,1809638,12,3,qm_log_game_3
outer_band_1,1,14BE,qm,1810639,12,3,qm_log_game_3
outer_band_2,1,14BE,qm,1810639,12,3,qm_log_game_3
outer_band_3,1,14BE,qm,1810639,12,3,qm_log_game_3
outer_band_4,1,14BE,qm,1810639,12,3,qm_log_game_3
inner_band_1,1,14BE,qm,1861597,10,3,qm_log_game_3
inner_band_2,1,14BE,qm,1862598,10,3,qm_log_game_3
inner_band_3,1,14BE,qm,1863597,10,3,qm_log_game_3
inner_band_4,1,14BE,qm,1864598,10,3,qm_log_game_3
inner_band_5,1,14BE,qm,1865598,10,3,qm_log_game_3
inner_band_6,1,14BE,qm,1866597,10,3,qm_log_game_3
inner_band_7,1,14BE,qm,1867598,10,3,qm_log_game_3
outer_band_1,1,14BE,qm,1868597,10,3,qm_log_game_3
outer_band_2,1,14BE,qm,1868597,10,3,qm_log_game_3
outer_band_3,1,14BE,qm,1868597,10,3,qm_log_game_3
outer_band_4,1,14BE,qm,1868597,10,3,qm_log_game_3
inner_band_1,0,14BE,qm,1877917,4,3,qm_log_game_3
inner_band_2,0,14BE,qm,1878917,4,3,qm_log_game_3
inner_band_3,1,14BE,qm,1879917,4,3,qm_log_game_3
inner_band_4,1,14BE,qm,1880917,4,3,qm_log_game_3
inner_band_5,1,14BE,qm,1881917,4,3,qm_log_game_3
inner_band_6,1,14BE,qm,1882957,4,3,qm_log_game_3
inner_band_7,1,14BE,qm,1883957,4,3,qm_log_game_3
outer_band_1,1,14BE,qm,1884957,4,3,qm_log_game_3
outer_band_2,1,14BE,qm,1884957,4,3,qm_log_game_3
outer_band_3,1,14BE,qm,1884957,4,3,qm_log_game_3
outer_band_4,0,14BE,qm,1884957,4,3,qm_log_game_3
inner_band_1,0,14BE,qm,1902277,16,3,qm_log_game_3
inner_band_2,1,14BE,qm,1903277,16,3,qm_log_game_3
